"Date","River Level","Quality code","Quality code description"
"2017-01-22 09:00","0.576","10",""
"2017-01-23 09:00","0.653","10",""
"2017-01-24 09:00","0.612","10",""
"2017-01-25 09:00","0.579","10",""
"2017-01-26 09:00","0.574","10",""
"2017-01-27 09:00","0.558","10",""
"2017-01-28 09:00","0.532","10",""
"2017-01-29 09:00","0.536","10",""
"2017-01-30 09:00","0.53","10",""
"2017-01-31 09:00","0.517","10",""
"2017-02-01 09:00","0.496","51",""
"2017-02-02 09:00","0.506","8",""
"2017-02-03 09:00","0.511","8",""
"2017-02-04 09:00","0.515","8",""
"2017-02-05 09:00","0.516","8",""
"2017-02-06 09:00","0.519","8",""
"2017-02-07 09:00","0.523","8",""
"2017-02-08 09:00","0.523","8",""
"2017-02-09 09:00","0.533","3",""
"2017-02-10 09:00","0.536","3",""
"2017-02-11 09:00","0.527","3",""
"2017-02-12 09:00","0.522","3",""
"2017-02-13 09:00","0.516","3",""
"2017-02-14 09:00","0.504","3",""
"2017-02-15 09:00","0.505","3",""
"2017-02-16 09:00","0.526","3",""
"2017-02-17 09:00","0.512","3",""
"2017-02-18 09:00","0.506","3",""
"2017-02-19 09:00","0.499","3",""
"2017-02-20 09:00","0.495","3",""
"2017-02-21 09:00","0.489","3",""
"2017-02-22 09:00","0.493","3",""
"2017-02-23 09:00","0.496","3",""
"2017-02-24 09:00","0.495","3",""
"2017-02-25 09:00","0.493","3",""
"2017-02-26 09:00","0.487","3",""
"2017-02-27 09:00","0.479","3",""
"2017-02-28 09:00","0.478","3",""
"2017-03-01 09:00","0.486","3",""
"2017-03-02 09:00","0.484","3",""
"2017-03-03 09:00","0.477","3",""
"2017-03-04 09:00","0.477","3",""
"2017-03-05 09:00","0.488","3",""
"2017-03-06 09:00","0.486","3",""
"2017-03-07 09:00","0.489","3",""
"2017-03-08 09:00","0.499","3",""
"2017-03-09 09:00","0.497","3",""
"2017-03-10 09:00","0.489","3",""
"2017-03-11 09:00","0.478","3",""
"2017-03-12 09:00","0.476","3",""
"2017-03-13 09:00","0.475","3",""
"2017-03-14 09:00","0.467","3",""
"2017-03-15 09:00","0.472","3",""
"2017-03-16 09:00","0.47","3",""
"2017-03-17 09:00","0.469","3",""
"2017-03-18 09:00","0.47","3",""
"2017-03-19 09:00","0.469","3",""
"2017-03-20 09:00","0.469","3",""
"2017-03-21 09:00","0.471","3",""
"2017-03-22 09:00","0.475","3",""
"2017-03-23 09:00","0.489","3",""
"2017-03-24 09:00","0.507","3",""
"2017-03-25 09:00","0.626","3",""
"2017-03-26 09:00","0.567","3",""
"2017-03-27 09:00","0.536","3",""
"2017-03-28 09:00","0.522","3",""
"2017-03-29 09:00","0.516","3",""
"2017-03-30 09:00","0.51","3",""
"2017-03-31 09:00","0.512","3",""
"2017-04-01 09:00","0.508","3",""
"2017-04-02 09:00","0.497","3",""
"2017-04-03 09:00","0.496","3",""
"2017-04-04 09:00","0.495","3",""
"2017-04-05 09:00","0.494","3",""
"2017-04-06 09:00","0.505","3",""
"2017-04-07 09:00","0.501","3",""
"2017-04-08 09:00","0.492","3",""
"2017-04-09 09:00","0.502","3",""
"2017-04-10 09:00","0.498","3",""
"2017-04-11 09:00","0.505","3",""
"2017-04-12 09:00","0.553","3",""
"2017-04-13 09:00","0.625","3",""
"2017-04-14 09:00","0.579","3",""
"2017-04-15 09:00","0.548","3",""
"2017-04-16 09:00","0.529","3",""
"2017-04-17 09:00","0.525","3",""
"2017-04-18 09:00","0.514","3",""
"2017-04-19 09:00","0.509","3",""
"2017-04-20 09:00","0.509","3",""
"2017-04-21 09:00","0.509","3",""
"2017-04-22 09:00","0.511","3",""
"2017-04-23 09:00","0.513","3",""
"2017-04-24 09:00","0.524","3",""
"2017-04-25 09:00","0.639","3",""
"2017-04-26 09:00","0.607","3",""
"2017-04-27 09:00","0.626","3",""
"2017-04-29 09:00","0.746","3",""
"2017-05-01 09:00","0.599","4",""
"2017-05-02 09:00","0.579","3",""
"2017-05-03 09:00","0.567","3",""
"2017-05-04 09:00","0.56","3",""
"2017-05-05 09:00","0.555","3",""
"2017-05-06 09:00","0.551","3",""
"2017-05-07 09:00","0.547","3",""
"2017-05-08 09:00","0.545","3",""
"2017-05-09 09:00","0.546","3",""
"2017-05-10 09:00","0.544","3",""
"2017-05-11 09:00","0.543","3",""
"2017-05-12 09:00","0.54","3",""
"2017-05-13 09:00","0.542","3",""
"2017-05-14 09:00","0.547","3",""
"2017-05-15 09:00","0.547","3",""
"2017-05-16 09:00","0.547","3",""
"2017-05-17 09:00","0.573","3",""
"2017-05-18 09:00","0.562","3",""
"2017-05-19 09:00","0.551","3",""
"2017-05-20 09:00","0.552","3",""
"2017-05-21 09:00","0.563","3",""
"2017-05-22 09:00","0.747","3",""
"2017-05-23 09:00","0.673","3",""
"2017-05-24 09:00","0.615","3",""
"2017-05-25 09:00","0.595","3",""
"2017-05-26 09:00","0.602","3",""
"2017-05-27 09:00","0.624","3",""
"2017-05-28 09:00","0.595","3",""
"2017-05-29 09:00","0.58","3",""
"2017-05-30 09:00","0.576","3",""
"2017-05-31 09:00","0.579","3",""
"2017-06-01 09:00","0.584","3",""
"2017-06-02 09:00","0.576","3",""
"2017-06-03 09:00","0.579","3",""
"2017-06-04 09:00","0.569","3",""
"2017-06-05 09:00","0.567","3",""
"2017-06-06 09:00","0.566","3",""
"2017-06-07 09:00","0.566","3",""
"2017-06-08 09:00","0.57","3",""
"2017-06-09 09:00","0.579","3",""
"2017-06-10 09:00","0.575","3",""
"2017-06-11 09:00","0.576","3",""
"2017-06-12 09:00","0.578","3",""
"2017-06-13 09:00","0.574","3",""
"2017-06-14 09:00","0.566","3",""
"2017-06-15 09:00","0.564","3",""
"2017-06-16 09:00","0.562","3",""
"2017-06-17 09:00","0.562","3",""
"2017-06-18 09:00","0.562","3",""
"2017-06-19 09:00","0.562","3",""
"2017-06-20 09:00","0.562","3",""
"2017-06-21 09:00","0.561","3",""
"2017-06-22 09:00","0.558","3",""
"2017-06-23 09:00","0.558","3",""
"2017-06-24 09:00","0.556","3",""
"2017-06-25 09:00","0.557","3",""
"2017-06-26 09:00","0.558","3",""
"2017-06-27 09:00","0.56","3",""
"2017-06-28 09:00","0.557","3",""
"2017-06-29 09:00","0.559","3",""
"2017-06-30 09:00","0.553","3",""
"2017-07-01 09:00","0.558","3",""
"2017-07-02 09:00","0.555","3",""
"2017-07-03 09:00","0.555","3",""
"2017-07-04 09:00","0.555","3",""
"2017-07-05 09:00","0.559","3",""
"2017-07-06 09:00","0.57","3",""
"2017-07-07 09:00","0.6","3",""
"2017-07-08 09:00","0.736","3",""
"2017-07-09 09:00","0.676","3",""
"2017-07-10 09:00","0.65","3",""
"2017-07-11 09:00","0.648","3",""
"2017-07-12 09:00","0.642","3",""
"2017-07-13 09:00","0.615","3",""
"2017-07-14 09:00","0.597","3",""
"2017-07-15 09:00","0.588","3",""
"2017-07-16 09:00","0.584","3",""
"2017-07-17 09:00","0.589","3",""
"2017-07-18 09:00","0.589","3",""
"2017-07-19 09:00","0.583","3",""
"2017-07-20 09:00","0.584","3",""
"2017-07-21 09:00","0.695","3",""
"2017-07-22 09:00","0.678","3",""
"2017-07-23 09:00","0.631","3",""
"2017-07-24 09:00","0.605","3",""
"2017-07-25 09:00","0.591","3",""
"2017-07-26 09:00","0.585","3",""
"2017-07-27 09:00","0.587","3",""
"2017-07-28 09:00","0.587","3",""
"2017-07-29 09:00","0.59","3",""
"2017-07-30 09:00","0.595","3",""
"2017-07-31 09:00","0.625","3",""
"2017-08-01 09:00","0.625","3",""
"2017-08-02 09:00","0.772","3",""
"2017-08-03 09:00","0.827","3",""
"2017-08-04 09:00","0.716","3",""
"2017-08-05 09:00","0.708","3",""
"2017-08-06 09:00","1.02","3",""
"2017-08-07 09:00","1.095","3",""
"2017-08-08 09:00","0.955","3",""
"2017-08-09 09:00","1.392","3",""
"2017-08-10 09:00","1.147","3",""
"2017-08-11 09:00","0.909","3",""
"2017-08-12 09:00","0.805","3",""
"2017-08-13 09:00","0.748","3",""
"2017-08-14 09:00","0.709","3",""
"2017-08-15 09:00","0.693","3",""
"2017-08-16 09:00","0.687","3",""
"2017-08-17 09:00","0.687","3",""
"2017-08-18 09:00","1.1","3",""
"2017-08-19 09:00","0.913","3",""
"2017-08-20 09:00","1.044","3",""
"2017-08-21 09:00","0.95","3",""
"2017-08-22 09:00","0.823","3",""
"2017-08-23 09:00","0.76","3",""
"2017-08-24 09:00","0.73","3",""
"2017-08-25 09:00","0.7","3",""
"2017-08-26 09:00","0.683","3",""
"2017-08-27 09:00","0.67","3",""
"2017-08-28 09:00","0.656","3",""
"2017-08-29 09:00","0.654","3",""
"2017-08-30 09:00","0.675","3",""
"2017-08-31 09:00","0.652","3",""
"2017-09-01 09:00","0.638","3",""
"2017-09-02 09:00","0.631","3",""
"2017-09-03 09:00","0.625","3",""
"2017-09-04 09:00","0.62","3",""
"2017-09-05 09:00","0.62","3",""
"2017-09-06 09:00","0.625","3",""
"2017-09-07 09:00","0.654","3",""
"2017-09-08 09:00","0.819","3",""
"2017-09-09 09:00","0.77","3",""
"2017-09-10 09:00","0.724","3",""
"2017-09-11 09:00","0.677","3",""
"2017-09-12 09:00","0.652","3",""
"2017-09-13 09:00","0.638","3",""
"2017-09-14 09:00","0.628","3",""
"2017-09-15 09:00","0.624","3",""
"2017-09-16 09:00","0.624","3",""
"2017-09-17 09:00","0.622","3",""
"2017-09-18 09:00","0.625","3",""
"2017-09-19 09:00","0.633","3",""
"2017-09-20 09:00","0.615","3",""
"2017-09-21 09:00","0.606","3",""
"2017-09-22 09:00","0.607","3",""
"2017-09-23 09:00","0.6","3",""
"2017-09-24 09:00","0.59","3",""
"2017-09-25 09:00","0.587","3",""
"2017-09-26 09:00","0.574","3",""
"2017-09-27 09:00","0.572","3",""
"2017-09-28 09:00","0.574","3",""
"2017-09-29 09:00","0.569","3",""
"2017-09-30 09:00","0.567","3",""
"2017-10-01 09:00","0.565","3",""
"2017-10-02 09:00","0.563","3",""
"2017-10-03 09:00","0.561","3",""
"2017-10-04 09:00","0.557","3",""
"2017-10-05 09:00","0.556","3",""
"2017-10-06 09:00","0.553","3",""
"2017-10-07 09:00","0.547","3",""
"2017-10-08 09:00","0.546","3",""
"2017-10-09 09:00","0.6","3",""
"2017-10-10 09:00","0.565","3",""
"2017-10-11 09:00","0.669","3",""
"2017-10-12 09:00","0.617","3",""
"2017-10-13 09:00","0.588","3",""
"2017-10-14 09:00","0.576","3",""
"2017-10-15 09:00","0.602","3",""
"2017-10-16 09:00","0.576","3",""
"2017-10-17 09:00","0.558","3",""
"2017-10-18 09:00","0.547","3",""
"2017-10-19 09:00","0.537","3",""
"2017-10-20 09:00","0.554","3",""
"2017-10-21 09:00","0.565","3",""
"2017-10-22 09:00","0.714","3",""
"2017-10-23 09:00","0.646","3",""
"2017-10-24 09:00","0.592","3",""
"2017-10-25 09:00","0.562","3",""
"2017-10-26 09:00","0.551","3",""
"2017-10-27 09:00","0.541","3",""
"2017-10-28 09:00","0.545","3",""
"2017-10-29 09:00","0.57","3",""
"2017-10-30 09:00","0.554","3",""
"2017-10-31 09:00","0.541","3",""
"2017-11-01 09:00","0.537","3",""
"2017-11-02 09:00","0.532","3",""
"2017-11-03 09:00","0.527","3",""
"2017-11-04 09:00","0.521","3",""
"2017-11-05 09:00","0.52","3",""
"2017-11-06 09:00","0.537","3",""
"2017-11-07 09:00","0.53","3",""
"2017-11-08 09:00","0.534","3",""
"2017-11-09 09:00","0.626","3",""
"2017-11-10 09:00","0.582","3",""
"2017-11-11 09:00","0.55","3",""
"2017-11-12 09:00","0.529","3",""
"2017-11-13 09:00","0.516","3",""
"2017-11-14 09:00","0.504","3",""
"2017-11-15 09:00","0.496","3",""
"2017-11-16 09:00","0.493","3",""
"2017-11-17 09:00","0.499","3",""
"2017-11-18 09:00","0.506","3",""
"2017-11-19 09:00","0.511","3",""
"2017-11-20 09:00","0.56","3",""
"2017-11-21 09:00","0.588","3",""
"2017-11-22 09:00","0.558","3",""
"2017-11-23 09:00","0.52","3",""
"2017-11-24 09:00","0.501","3",""
"2017-11-25 09:00","0.491","3",""
"2017-11-26 09:00","0.481","3",""
"2017-11-27 09:00","0.482","3",""
"2017-11-28 09:00","0.483","3",""
"2017-11-29 09:00","0.485","3",""
"2017-11-30 09:00","0.525","3",""
"2017-12-01 09:00","0.507","3",""
"2017-12-02 09:00","0.553","3",""
"2017-12-03 09:00","0.683","3",""
"2017-12-04 09:00","1.554","3",""
"2017-12-05 09:00","1.332","3",""
"2017-12-06 09:00","0.964","3",""
"2017-12-07 09:00","0.916","3",""
"2017-12-08 09:00","0.803","3",""
"2017-12-09 09:00","0.697","3",""
"2017-12-10 09:00","0.639","3",""
"2017-12-11 09:00","0.605","3",""
"2017-12-12 09:00","0.578","3",""
"2017-12-13 09:00","0.555","3",""
"2017-12-14 09:00","0.539","3",""
"2017-12-15 09:00","0.529","3",""
"2017-12-16 09:00","0.52","3",""
"2017-12-17 09:00","0.51","3",""
"2017-12-18 09:00","0.505","3",""
"2017-12-19 09:00","0.499","3",""
"2017-12-20 09:00","0.494","3",""
"2017-12-21 09:00","0.488","3",""
"2017-12-22 09:00","0.483","3",""
"2017-12-23 09:00","0.481","3",""
"2017-12-24 09:00","0.483","3",""
"2017-12-25 09:00","0.477","3",""
"2017-12-26 09:00","0.469","3",""
"2017-12-27 09:00","0.46","3",""
"2017-12-28 09:00","0.458","3",""
"2017-12-29 09:00","0.455","3",""
"2017-12-30 09:00","0.467","3",""
"2017-12-31 09:00","0.466","3",""
"2018-01-01 09:00","0.471","3",""
"2018-01-02 09:00","0.522","3",""
"2018-01-03 09:00","0.508","3",""
"2018-01-04 09:00","0.475","3",""
"2018-01-05 09:00","0.461","3",""
"2018-01-06 09:00","0.452","3",""
"2018-01-07 09:00","0.444","3",""
"2018-01-08 09:00","0.438","3",""
"2018-01-09 09:00","0.435","3",""
"2018-01-10 09:00","0.429","3",""
"2018-01-11 09:00","0.428","3",""
"2018-01-12 09:00","0.441","3",""
"2018-01-13 09:00","0.464","3",""
"2018-01-14 09:00","0.46","3",""
"2018-01-15 09:00","0.457","3",""
"2018-01-16 09:00","0.464","3",""
"2018-01-17 09:00","0.492","3",""
"2018-01-18 09:00","0.471","3",""
"2018-01-19 09:00","0.452","3",""
"2018-01-20 09:00","0.442","3",""
"2018-01-21 09:00","0.431","3",""
"2018-01-22 09:00","0.416","3",""
"2018-01-23 09:00","0.408","3",""
"2018-01-24 09:00","0.409","3",""
"2018-01-25 09:00","0.405","3",""
"2018-01-26 09:00","0.396","3",""
"2018-01-27 09:00","0.408","3",""
"2018-01-28 09:00","0.435","3",""
"2018-01-29 09:00","0.45","3",""
"2018-01-30 09:00","0.428","3",""
"2018-01-31 09:00","0.429","3",""
"2018-02-01 09:00","0.429","3",""
"2018-02-02 09:00","0.42","3",""
"2018-02-03 09:00","0.426","3",""
"2018-02-04 09:00","0.435","3",""
"2018-02-05 09:00","0.426","3",""
"2018-02-06 09:00","0.413","3",""
"2018-02-07 09:00","0.405","3",""
"2018-02-08 09:00","0.397","3",""
"2018-02-09 09:00","0.392","3",""
"2018-02-10 09:00","0.386","3",""
"2018-02-11 09:00","0.39","3",""
"2018-02-12 09:00","0.388","3",""
"2018-02-13 09:00","0.373","3",""
"2018-02-14 09:00","0.379","3",""
"2018-02-15 09:00","0.373","3",""
"2018-02-16 09:00","0.358","3",""
"2018-02-17 09:00","0.364","3",""
"2018-02-18 09:00","0.36","3",""
"2018-02-19 09:00","0.359","3",""
"2018-02-20 09:00","0.356","3",""
"2018-02-21 09:00","0.338","3",""
"2018-02-22 09:00","0.351","3",""
"2018-02-23 09:00","0.35","3",""
"2018-02-24 09:00","0.349","3",""
"2018-02-25 09:00","0.359","3",""
"2018-02-26 09:00","0.767","3",""
"2018-02-27 09:00","0.408","3",""
"2018-02-28 09:00","0.713","3",""
"2018-03-01 09:00","0.545","3",""
"2018-03-02 09:00","0.486","3",""
"2018-03-03 09:00","0.451","3",""
"2018-03-04 09:00","0.433","3",""
"2018-03-05 09:00","0.417","3",""
"2018-03-06 09:00","0.409","3",""
"2018-03-07 09:00","0.396","3",""
"2018-03-08 09:00","0.382","3",""
"2018-03-09 09:00","0.382","3",""
"2018-03-10 09:00","0.376","3",""
"2018-03-11 09:00","0.365","3",""
"2018-03-12 09:00","0.367","3",""
"2018-03-13 09:00","0.364","3",""
"2018-03-14 09:00","0.361","3",""
"2018-03-15 09:00","0.357","3",""
"2018-03-16 09:00","0.355","3",""
"2018-03-17 09:00","0.339","3",""
"2018-03-18 09:00","0.346","3",""
"2018-03-19 09:00","0.344","3",""
"2018-03-20 09:00","0.343","3",""
"2018-03-21 09:00","0.339","3",""
"2018-03-22 09:00","0.337","3",""
"2018-03-23 09:00","0.335","3",""
"2018-03-24 09:00","0.337","3",""
"2018-03-25 09:00","0.334","3",""
"2018-03-26 09:00","0.344","3",""
"2018-03-27 09:00","0.344","3",""
"2018-03-28 09:00","0.356","3",""
"2018-03-29 09:00","0.373","3",""
"2018-03-30 09:00","0.396","3",""
"2018-03-31 09:00","0.394","3",""
"2018-04-01 09:00","0.386","3",""
"2018-04-02 09:00","0.379","3",""
"2018-04-03 09:00","0.369","3",""
"2018-04-04 09:00","0.353","3",""
"2018-04-05 09:00","0.36","3",""
"2018-04-06 09:00","0.341","3",""
"2018-04-07 09:00","0.35","3",""
"2018-04-08 09:00","0.348","3",""
"2018-04-09 09:00","0.347","3",""
"2018-04-10 09:00","0.348","3",""
"2018-04-11 09:00","0.33","3",""
"2018-04-12 09:00","0.344","3",""
"2018-04-13 09:00","0.342","3",""
"2018-04-14 09:00","0.344","3",""
"2018-04-15 09:00","0.342","3",""
"2018-04-16 09:00","0.345","3",""
"2018-04-17 09:00","0.352","3",""
"2018-04-18 09:00","0.365","3",""
"2018-04-19 09:00","0.404","3",""
"2018-04-20 09:00","0.417","3",""
"2018-04-21 09:00","0.412","3",""
"2018-04-22 09:00","0.403","3",""
"2018-04-23 09:00","0.397","3",""
"2018-04-24 09:00","0.397","3",""
"2018-04-25 09:00","0.393","3",""
"2018-04-26 09:00","0.392","3",""
"2018-04-27 09:00","0.378","3",""
"2018-04-28 09:00","0.386","3",""
"2018-04-29 09:00","0.384","3",""
"2018-04-30 09:00","0.383","3",""
"2018-05-01 09:00","0.371","3",""
"2018-05-02 09:00","0.383","3",""
"2018-05-03 09:00","0.385","3",""
"2018-05-04 09:00","0.392","3",""
"2018-05-05 09:00","0.394","3",""
"2018-05-06 09:00","0.393","3",""
"2018-05-07 09:00","0.398","3",""
"2018-05-08 09:00","0.463","3",""
"2018-05-09 09:00","0.441","3",""
"2018-05-10 09:00","0.433","3",""
"2018-05-11 09:00","0.431","3",""
"2018-05-12 09:00","0.429","3",""
"2018-05-13 09:00","0.432","3",""
"2018-05-14 09:00","0.455","3",""
"2018-05-15 09:00","0.49","3",""
"2018-05-16 09:00","0.471","3",""
"2018-05-17 09:00","0.455","3",""
"2018-05-18 09:00","0.446","3",""
"2018-05-19 09:00","0.435","3",""
"2018-05-20 09:00","0.439","3",""
"2018-05-21 09:00","0.439","3",""
"2018-05-22 09:00","0.432","3",""
"2018-05-23 09:00","0.434","3",""
"2018-05-24 09:00","0.441","3",""
"2018-05-25 09:00","0.441","3",""
"2018-05-26 09:00","0.444","3",""
"2018-05-27 09:00","0.448","3",""
"2018-05-28 09:00","0.443","3",""
"2018-05-29 09:00","0.445","3",""
"2018-05-30 09:00","0.446","3",""
"2018-05-31 09:00","0.444","3",""
"2018-06-01 09:00","0.45","3",""
"2018-06-02 09:00","0.459","3",""
"2018-06-03 09:00","0.472","3",""
"2018-06-04 09:00","0.465","3",""
"2018-06-05 09:00","0.462","3",""
"2018-06-06 09:00","0.458","3",""
"2018-06-07 09:00","0.457","3",""
"2018-06-08 09:00","0.459","3",""
"2018-06-09 09:00","0.469","3",""
"2018-06-10 09:00","0.464","3",""
"2018-06-11 09:00","0.475","3",""
"2018-06-12 09:00","0.516","3",""
"2018-06-13 09:00","0.516","3",""
"2018-06-14 09:00","0.501","3",""
"2018-06-15 09:00","0.503","3",""
"2018-06-16 09:00","0.547","3",""
"2018-06-17 09:00","0.534","3",""
"2018-06-18 09:00","0.562","3",""
"2018-06-19 09:00","0.63","3",""
"2018-06-20 09:00","0.649","3",""
"2018-06-21 09:00","0.588","3",""
"2018-06-22 09:00","0.547","3",""
"2018-06-23 09:00","0.522","3",""
"2018-06-24 09:00","0.506","3",""
"2018-06-25 09:00","0.495","3",""
"2018-06-26 09:00","0.487","3",""
"2018-06-27 09:00","0.483","3",""
"2018-06-28 09:00","0.496","3",""
"2018-06-29 09:00","0.488","3",""
"2018-06-30 09:00","0.492","3",""
"2018-07-01 09:00","0.492","3",""
"2018-07-02 09:00","0.528","3",""
"2018-07-03 09:00","0.514","3",""
"2018-07-04 09:00","0.503","3",""
"2018-07-05 09:00","0.493","3",""
"2018-07-06 09:00","0.486","3",""
"2018-07-07 09:00","0.486","3",""
"2018-07-08 09:00","0.488","3",""
"2018-07-09 09:00","0.5","3",""
"2018-07-10 09:00","0.565","3",""
"2018-07-11 09:00","0.57","3",""
"2018-07-12 09:00","0.543","3",""
"2018-07-13 09:00","0.523","3",""
"2018-07-14 09:00","0.51","3",""
"2018-07-15 09:00","0.503","3",""
"2018-07-16 09:00","0.501","3",""
"2018-07-17 09:00","0.497","3",""
"2018-07-18 09:00","0.492","3",""
"2018-07-19 09:00","0.489","3",""
"2018-07-20 09:00","0.49","3",""
"2018-07-21 09:00","0.486","3",""
"2018-07-22 09:00","0.485","3",""
"2018-07-23 09:00","0.487","3",""
"2018-07-24 09:00","0.503","3",""
"2018-07-25 09:00","0.498","5",""
"2018-07-26 09:00","0.489","5",""
"2018-07-27 09:00","0.487","5",""
"2018-07-28 09:00","0.486","5",""
"2018-07-29 09:00","0.489","5",""
"2018-07-30 09:00","0.488","5",""
"2018-07-31 09:00","0.487","5",""
"2018-08-01 09:00","0.494","5",""
"2018-08-02 09:00","0.501","5",""
"2018-08-03 09:00","0.497","5",""
"2018-08-04 09:00","0.492","5",""
"2018-08-05 09:00","0.491","5",""
"2018-08-06 09:00","0.581","5",""
"2018-08-07 09:00","0.63","5",""
"2018-08-08 09:00","0.573","5",""
"2018-08-09 09:00","0.556","5",""
"2018-08-10 09:00","0.643","5",""
"2018-08-11 09:00","0.602","5",""
"2018-08-12 09:00","0.584","5",""
"2018-08-13 09:00","0.561","5",""
"2018-08-14 09:00","0.595","5",""
"2018-08-15 09:00","0.622","5",""
"2018-08-16 09:00","0.591","5",""
"2018-08-17 09:00","0.568","5",""
"2018-08-18 09:00","0.546","5",""
"2018-08-19 09:00","0.536","5",""
"2018-08-20 09:00","0.53","5",""
"2018-08-21 09:00","0.55","5",""
"2018-08-22 09:00","0.599","5",""
"2018-08-23 09:00","0.573","5",""
"2018-08-24 09:00","0.56","5",""
"2018-08-25 09:00","0.555","5",""
"2018-08-26 09:00","0.54","5",""
"2018-08-27 09:00","0.529","5",""
"2018-08-28 09:00","0.521","5",""
"2018-08-29 09:00","0.514","5",""
"2018-08-30 09:00","0.512","5",""
"2018-08-31 09:00","0.505","5",""
"2018-09-01 09:00","0.501","5",""
"2018-09-02 09:00","0.505","5",""
"2018-09-03 09:00","0.505","5",""
"2018-09-04 09:00","0.542","5",""
"2018-09-05 09:00","0.52","5",""
"2018-09-06 09:00","0.51","5",""
"2018-09-07 09:00","0.535","5",""
"2018-09-08 09:00","0.559","5",""
"2018-09-09 09:00","0.934","5",""
"2018-09-10 09:00","0.734","5",""
"2018-09-11 09:00","0.63","5",""
"2018-09-12 09:00","0.584","5",""
"2018-09-13 09:00","0.549","5",""
"2018-09-14 09:00","0.541","5",""
"2018-09-15 09:00","0.529","5",""
"2018-09-16 09:00","0.519","5",""
"2018-09-17 09:00","0.51","5",""
"2018-09-18 09:00","0.504","5",""
"2018-09-19 09:00","0.503","5",""
"2018-09-20 09:00","0.49","5",""
"2018-09-21 09:00","0.488","5",""
"2018-09-22 09:00","0.488","5",""
"2018-09-23 09:00","0.483","5",""
"2018-09-24 09:00","0.482","5",""
"2018-09-25 09:00","0.478","5",""
"2018-09-26 09:00","0.478","5",""
"2018-09-27 09:00","0.473","5",""
"2018-09-28 09:00","0.472","5",""
"2018-09-29 09:00","0.471","5",""
"2018-09-30 09:00","0.48","5",""
"2018-10-01 09:00","0.47","5",""
"2018-10-02 09:00","0.461","5",""
"2018-10-03 09:00","0.457","5",""
"2018-10-04 09:00","0.46","5",""
"2018-10-05 09:00","0.474","5",""
"2018-10-06 09:00","0.477","5",""
"2018-10-07 09:00","0.524","5",""
"2018-10-08 09:00","0.537","5",""
"2018-10-09 09:00","0.5","5",""
"2018-10-10 09:00","0.484","5",""
"2018-10-11 09:00","0.475","5",""
"2018-10-12 09:00","0.465","5",""
"2018-10-13 09:00","0.458","5",""
"2018-10-14 09:00","0.46","5",""
"2018-10-15 09:00","0.453","5",""
"2018-10-16 09:00","0.445","5",""
"2018-10-17 09:00","0.446","5",""
"2018-10-18 09:00","0.449","5",""
"2018-10-19 09:00","0.469","5",""
"2018-10-20 09:00","0.491","5",""
"2018-10-21 09:00","0.484","5",""
"2018-10-22 09:00","0.47","5",""
"2018-10-23 09:00","0.46","5",""
"2018-10-24 09:00","0.45","5",""
"2018-10-25 09:00","0.447","5",""
"2018-10-26 09:00","0.434","5",""
"2018-10-27 09:00","0.428","5",""
"2018-10-28 09:00","0.425","5",""
"2018-10-29 09:00","0.418","5",""
"2018-10-30 09:00","0.413","5",""
"2018-10-31 09:00","0.41","5",""
"2018-11-01 09:00","0.398","5",""
"2018-11-02 09:00","0.387","5",""
"2018-11-03 09:00","0.392","5",""
"2018-11-04 09:00","0.385","5",""
"2018-11-05 09:00","0.38","5",""
"2018-11-06 09:00","0.399","5",""
"2018-11-07 09:00","0.395","5",""
"2018-11-08 09:00","0.416","5",""
"2018-11-09 09:00","0.629","5",""
"2018-11-10 09:00","0.626","5",""
"2018-11-11 09:00","0.54","5",""
"2018-11-12 09:00","0.493","5",""
"2018-11-13 09:00","0.461","5",""
"2018-11-14 09:00","0.474","5",""
"2018-11-15 09:00","0.448","5",""
"2018-11-16 09:00","0.458","5",""
"2018-11-17 09:00","0.585","5",""
"2018-11-18 09:00","0.535","5",""
"2018-11-19 09:00","0.492","5",""
"2018-11-20 09:00","0.463","5",""
"2018-11-21 09:00","0.445","3",""
"2018-11-22 09:00","0.434","3",""
"2018-11-23 09:00","0.431","3",""
"2018-11-24 09:00","0.423","3",""
"2018-11-25 09:00","0.443","3",""
"2018-11-26 09:00","0.504","3",""
"2018-11-27 09:00","0.486","3",""
"2018-11-28 09:00","0.504","3",""
"2018-11-29 09:00","0.471","3",""
"2018-11-30 09:00","0.455","3",""
"2018-12-01 09:00","0.441","3",""
"2018-12-02 09:00","0.437","3",""
"2018-12-03 09:00","0.43","3",""
"2018-12-04 09:00","0.408","3",""
"2018-12-05 09:00","0.402","3",""
"2018-12-06 09:00","0.39","3",""
"2018-12-07 09:00","0.388","3",""
"2018-12-08 09:00","0.383","3",""
"2018-12-09 09:00","0.37","3",""
"2018-12-10 09:00","0.365","3",""
"2018-12-11 09:00","0.341","3",""
"2018-12-12 09:00","0.35","3",""
"2018-12-13 09:00","0.364","3",""
"2018-12-14 09:00","0.73","3",""
"2018-12-15 09:00","1.365","3",""
"2018-12-16 09:00","1.01","3",""
"2018-12-17 09:00","0.774","3",""
"2018-12-18 09:00","0.61","3",""
"2018-12-19 09:00","0.533","3",""
"2018-12-20 09:00","0.489","3",""
"2018-12-21 09:00","0.457","3",""
"2018-12-22 09:00","0.438","3",""
"2018-12-23 09:00","0.42","3",""
